usuario,hotel_recomendado,propiedad,hotel_consumido,attribute_popularity,attribute_popularity_rank,inverse_popularity,commonality_score
3,4830,has_review_count:146 reviews,,1,0.0,1.0,0
3,4830,status:open,,5,0.9615384615384616,0.2,0
3,4942,has_category:Airport Shuttles,,1,0.0,1.0,0
3,4942,has_category:Party Bus Rentals,,1,0.0,1.0,0
3,4942,has_category:Buses,,1,0.0,1.0,0
3,4942,has_category:Transportation,,1,0.0,1.0,0
3,4942,has_category:Tours,,3,0.8461538461538461,0.3333333333333333,0
3,4942,has_category:Event Planning & Services,,2,0.7692307692307693,0.5,0
3,4942,has_name:Philadelphia Sightseeing Tours & Transportation,,1,0.0,1.0,0
3,4942,status:open,,5,0.9615384615384616,0.2,0
3,4942,located_in_city:Philadelphia,,4,0.9230769230769231,0.25,0
3,4942,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8461538461538461,0.3333333333333333,0
3,4942,has_postal_code:19106,,4,0.9230769230769231,0.25,0
3,4942,has_review_count:108 reviews,,1,0.0,1.0,0
3,4942,has_rating:3.0 stars,,2,0.7692307692307693,0.5,0
3,4942,"has_coordinates:(39.9498, -75.1488)",,1,0.0,1.0,0
3,4942,in_state:PA,,5,0.9615384615384616,0.2,0
3,4990,has_attribute:RestaurantsGoodForGroups=True,,1,0.0,1.0,0
3,4990,has_attribute:Alcohol=full_bar,,1,0.0,1.0,0
3,4990,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}",,1,0.0,1.0,0
3,4990,has_attribute:DogsAllowed=True,,1,0.0,1.0,0
3,4990,has_attribute:WheelchairAccessible=True,,1,0.0,1.0,0
3,4990,has_attribute:OutdoorSeating=True,,1,0.0,1.0,0
3,4990,has_attribute:GoodForKids=True,,2,0.7384615384615385,0.5,0
3,4990,has_attribute:RestaurantsPriceRange2=2,,2,0.7384615384615385,0.5,0
3,4990,has_attribute:RestaurantsReservations=True,,2,0.7384615384615385,0.5,0
3,4990,has_attribute:RestaurantsAttire=casual,,1,0.0,1.0,0
3,4990,has_attribute:BikeParking=True,,1,0.0,1.0,0
3,4990,has_attribute:ByAppointmentOnly=False,,2,0.7384615384615385,0.5,0
3,4990,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8923076923076924,0.3333333333333333,0
3,4990,has_category:Local Flavor,,2,0.7384615384615385,0.5,0
3,4990,has_category:American (Traditional),,1,0.0,1.0,0
3,4990,has_category:Dry Cleaning & Laundry,,1,0.0,1.0,0
3,4990,has_category:Shopping Centers,,1,0.0,1.0,0
3,4990,has_category:Shopping,,1,0.0,1.0,0
3,4990,has_category:Local Services,,1,0.0,1.0,0
3,4990,has_category:Fashion,,1,0.0,1.0,0
3,4990,has_category:Restaurants,,2,0.7384615384615385,0.5,0
3,4990,has_category:Accessories,,1,0.0,1.0,0
3,4990,status:open,,5,0.9692307692307692,0.2,0
3,4990,has_review_count:177 reviews,,1,0.0,1.0,0
3,4990,"has_coordinates:(40.3474, -75.0323)",,1,0.0,1.0,0
3,4990,located_in_city:Lahaska,,1,0.0,1.0,0
3,4990,has_postal_code:18931,,1,0.0,1.0,0
3,4990,in_state:PA,,5,0.9692307692307692,0.2,0
3,4990,has_rating:4.0 stars,,2,0.7384615384615385,0.5,0
3,4990,has_name:Peddler's Village,,1,0.0,1.0,0
3,5061,in_state:LA,,1,0.0,1.0,0
3,5061,has_category:Parks,,1,0.0,1.0,0
3,5061,has_category:Aquariums,,1,0.0,1.0,0
3,5061,has_category:Tours,,3,0.875,0.3333333333333333,0
3,5061,has_category:Active Life,,1,0.0,1.0,0
3,5061,has_name:Woldenberg Park,,1,0.0,1.0,0
3,5061,status:open,,5,0.9821428571428571,0.2,0
3,5061,"has_coordinates:(29.9510, -90.0631)",,1,0.0,1.0,0
3,5061,has_postal_code:70130,,1,0.0,1.0,0
3,5061,has_review_count:55 reviews,,1,0.0,1.0,0
3,5061,has_attribute:GoodForKids=True,,2,0.7678571428571429,0.5,0
3,5061,has_attribute:BusinessAcceptsCreditCards=False,,1,0.0,1.0,0
3,5061,"has_attribute:BusinessParking={garage: True, street: False, validated: False, lot: False, valet: False}",,2,0.7678571428571429,0.5,0
3,5061,has_attribute:BikeParking=True,,1,0.0,1.0,0
3,5061,located_in_city:New Orleans,,1,0.0,1.0,0
3,5061,has_rating:4.0 stars,,2,0.7678571428571429,0.5,0
3,522,status:open,,5,0.9824561403508771,0.2,0
3,522,has_review_count:949 reviews,,1,0.0,1.0,0
3,522,has_category:Transportation,,1,0.0,1.0,0
3,522,has_category:Airports,,1,0.0,1.0,0
3,522,has_category:Car Rental,,1,0.0,1.0,0
3,522,has_rating:3.5 stars,,1,0.0,1.0,0
3,522,has_name:Nashville International Airport - BNA,,1,0.0,1.0,0
3,522,located_in_city:Nashville,,1,0.0,1.0,0
3,522,"has_coordinates:(36.1343, -86.6728)",,1,0.0,1.0,0
3,522,has_attribute:RestaurantsGoodForGroups=True,,1,0.0,1.0,0
3,522,has_attribute:OutdoorSeating=False,,2,0.7894736842105263,0.5,0
3,522,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8596491228070176,0.3333333333333333,0
3,522,has_attribute:RestaurantsPriceRange2=1,,1,0.0,1.0,0
3,522,has_attribute:WiFi=free,,3,0.8596491228070176,0.3333333333333333,0
3,522,has_attribute:ByAppointmentOnly=False,,2,0.7894736842105263,0.5,0
3,522,in_state:TN,,1,0.0,1.0,0
3,522,has_postal_code:37214,,1,0.0,1.0,0
3,5605,has_attribute:BikeParking=True,,1,0.0,1.0,0
3,5605,has_attribute:GoodForKids=True,,2,0.7627118644067796,0.5,0
3,5605,"has_attribute:BusinessParking={garage: False, street: True, validated: False, lot: False, valet: False}",,1,0.0,1.0,0
3,5605,has_attribute:BusinessAcceptsCreditCards=True,,3,0.864406779661017,0.3333333333333333,0
3,5605,has_attribute:ByAppointmentOnly=False,,2,0.7627118644067796,0.5,0
3,5605,located_in_city:New Orleans,,1,0.0,1.0,0
3,5605,has_category:Zoos,,1,0.0,1.0,0
3,5605,has_category:Event Planning & Services,,2,0.7627118644067796,0.5,0
3,5605,has_category:Cinema,,1,0.0,1.0,0
3,5605,has_category:Tours,,3,0.864406779661017,0.3333333333333333,0
3,5605,has_category:Arts & Entertainment,,2,0.7627118644067796,0.5,0
3,5605,has_category:Aquariums,,1,0.0,1.0,0
3,5605,has_category:Active Life,,1,0.0,1.0,0
3,5605,has_category:Caterers,,1,0.0,1.0,0
3,5605,"has_coordinates:(29.9510, -90.0631)",,1,0.0,1.0,0
3,5605,has_rating:3.5 stars,,1,0.0,1.0,0
3,5605,status:open,,5,0.9830508474576272,0.2,0
3,5605,has_review_count:523 reviews,,1,0.0,1.0,0
3,5605,has_name:Audubon Aquarium of the Americas,,1,0.0,1.0,0
3,5605,in_state:LA,,1,0.0,1.0,0
3,5605,has_postal_code:70130,,1,0.0,1.0,0
3,5855,has_category:Walking Tours,,1,0.0,1.0,0
3,5855,has_category:Tours,,3,0.8703703703703703,0.3333333333333333,0
3,5855,has_name:Free Tours By Foot,,1,0.0,1.0,0
3,5855,in_state:LA,,1,0.0,1.0,0
3,5855,status:open,,5,0.9814814814814815,0.2,0
3,5855,has_review_count:769 reviews,,1,0.0,1.0,0
3,5855,has_attribute:WiFi=no,,1,0.0,1.0,0
3,5855,located_in_city:New Orleans,,1,0.0,1.0,0
3,5855,has_postal_code:70130,,1,0.0,1.0,0
3,5855,has_rating:5.0 stars,,1,0.0,1.0,0
3,5855,"has_coordinates:(29.9254, -90.0800)",,1,0.0,1.0,0
3,774,has_category:Arts & Entertainment,,2,0.7358490566037735,0.5,0
3,774,has_category:Museums,,2,0.7358490566037735,0.5,0
3,774,has_category:Public Services & Government,,4,0.9245283018867925,0.25,0
3,774,has_category:Tours,,3,0.8490566037735849,0.3333333333333333,0
3,774,has_category:Landmarks & Historical Buildings,,4,0.9245283018867925,0.25,0
3,774,has_review_count:1637 reviews,,1,0.0,1.0,0
3,774,status:open,,5,0.9811320754716981,0.2,0
3,774,in_state:LA,,1,0.0,1.0,0
3,774,has_name:The National WWII Museum,,1,0.0,1.0,0
3,774,has_attribute:GoodForKids=True,,2,0.7358490566037735,0.5,0
3,774,has_attribute:RestaurantsAttire=casual,,1,0.0,1.0,0
3,774,has_attribute:ByAppointmentOnly=False,,2,0.7358490566037735,0.5,0
3,774,has_attribute:DogsAllowed=False,,1,0.0,1.0,0
3,774,has_rating:4.5 stars,,3,0.8490566037735849,0.3333333333333333,0
3,774,has_postal_code:70130,,1,0.0,1.0,0
3,774,located_in_city:New Orleans,,1,0.0,1.0,0
3,774,"has_coordinates:(29.9427, -90.0704)",,1,0.0,1.0,0
3,888,has_category:Party & Event Planning,,1,0.0,1.0,0
3,888,has_category:Venues & Event Spaces,,1,0.0,1.0,0
3,888,has_category:Restaurants,,2,0.6984126984126984,0.5,0
3,888,has_category:Event Planning & Services,,2,0.6984126984126984,0.5,0
3,888,has_attribute:ByAppointmentOnly=False,,2,0.6984126984126984,0.5,0
3,888,has_attribute:RestaurantsGoodForGroups=True,,1,0.0,1.0,0
3,888,has_attribute:GoodForKids=True,,2,0.6984126984126984,0.5,0
3,888,has_attribute:RestaurantsTakeOut=False,,2,0.6984126984126984,0.5,0
3,888,has_attribute:RestaurantsReservations=True,,2,0.6984126984126984,0.5,0
3,888,has_attribute:WiFi=paid,,1,0.0,1.0,0
3,888,has_attribute:RestaurantsPriceRange2=2,,2,0.6984126984126984,0.5,0
3,888,has_attribute:NoiseLevel=average,,1,0.0,1.0,0
3,888,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: False, valet: True}",,1,0.0,1.0,0
3,888,has_attribute:DogsAllowed=True,,1,0.0,1.0,0
3,888,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8888888888888888,0.3333333333333333,0
3,888,has_attribute:HasTV=True,,1,0.0,1.0,0
3,888,has_attribute:Alcohol=full_bar,,1,0.0,1.0,0
3,888,"has_attribute:Ambience={romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False}",,1,0.0,1.0,0
3,888,has_attribute:RestaurantsDelivery=False,,2,0.6984126984126984,0.5,0
3,888,has_attribute:RestaurantsAttire=casual,,1,0.0,1.0,0
3,888,has_attribute:OutdoorSeating=False,,2,0.6984126984126984,0.5,0
3,888,"has_coordinates:(29.9451, -90.0662)",,1,0.0,1.0,0
3,888,has_rating:2.5 stars,,1,0.0,1.0,0
3,888,located_in_city:New Orleans,,1,0.0,1.0,0
3,888,status:open,,5,0.9841269841269841,0.2,0
3,888,has_name:Embassy Suites by Hilton New Orleans,,1,0.0,1.0,0
3,888,has_review_count:276 reviews,,1,0.0,1.0,0
3,888,in_state:LA,,1,0.0,1.0,0
3,888,has_postal_code:70130,,1,0.0,1.0,0
3,901,"has_coordinates:(39.9490, -75.1478)",,1,0.0,1.0,0
3,901,has_name:Renaissance Philadelphia Downtown Hotel,,1,0.0,1.0,0
3,901,status:open,,5,0.9622641509433962,0.2,0
3,901,has_attribute:BusinessAcceptsCreditCards=True,,3,0.8490566037735849,0.3333333333333333,0
3,901,has_attribute:WheelchairAccessible=True,,1,0.0,1.0,0
3,901,has_attribute:DogsAllowed=True,,1,0.0,1.0,0
3,901,has_attribute:BusinessAcceptsBitcoin=False,,1,0.0,1.0,0
3,901,has_attribute:WiFi=free,,3,0.8490566037735849,0.3333333333333333,0
3,901,has_attribute:RestaurantsPriceRange2=3,,1,0.0,1.0,0
3,901,has_review_count:46 reviews,,1,0.0,1.0,0
3,901,has_postal_code:19106,,4,0.9245283018867925,0.25,0
3,901,located_in_city:Philadelphia,,4,0.9245283018867925,0.25,0
3,901,in_state:PA,,5,0.9622641509433962,0.2,0
3,901,has_rating:3.0 stars,,2,0.7735849056603774,0.5,0
3,901,has_category:Venues & Event Spaces,,1,0.0,1.0,0
3,901,has_category:Event Planning & Services,,2,0.7735849056603774,0.5,0
3,907,has_category:Venues & Event Spaces,,1,0.0,1.0,0
3,907,has_category:Museums,,2,0.68,0.5,0
3,907,has_category:Event Planning & Services,,2,0.68,0.5,0
3,907,has_category:Tours,,3,0.82,0.3333333333333333,0
3,907,has_category:Arts & Entertainment,,2,0.68,0.5,0
3,907,has_attribute:DogsAllowed=False,,1,0.0,1.0,0
3,907,has_attribute:GoodForKids=True,,2,0.68,0.5,0
3,907,has_attribute:BusinessAcceptsCreditCards=True,,3,0.82,0.3333333333333333,0
3,907,has_attribute:ByAppointmentOnly=False,,2,0.68,0.5,0
3,907,has_attribute:WiFi=free,,3,0.82,0.3333333333333333,0
3,907,in_state:PA,,5,0.96,0.2,0
3,907,located_in_city:Philadelphia,,4,0.92,0.25,0
3,907,has_review_count:180 reviews,,1,0.0,1.0,0
3,907,status:open,,5,0.96,0.2,0
3,907,"has_coordinates:(39.9539, -75.1491)",,1,0.0,1.0,0
3,907,has_name:National Constitution Center,,1,0.0,1.0,0
3,907,has_rating:4.0 stars,,2,0.68,0.5,0
3,907,has_postal_code:19106,,4,0.92,0.25,0
