usuario,hotel_recomendado,propiedad,hotel_consumido,degree_centrality,normalized_degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,pagerank,harmonic_centrality,attribute_influence_score
3,163,has_category:Italian,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_category:Wine Bars,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_category:Wine & Spirits,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:HasTV=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:WiFi=free,,3,0.03571428571428571,0.05649036259545523,0.45901639344262296,0.14007198511739902,0.012935456938925382,41.166666666666664,1.5
3,163,has_attribute:RestaurantsReservations=True,,2,0.023809523809523808,0.026160804348513155,0.4221105527638191,0.1236866848909314,0.009240749830741933,38.75,0.5
3,163,has_attribute:RestaurantsPriceRange2=3,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:GoodForKids=False,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:OutdoorSeating=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:RestaurantsAttire=dressy,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:RestaurantsGoodForGroups=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:GoodForDancing=False,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:RestaurantsTakeOut=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:RestaurantsTableService=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:WheelchairAccessible=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:DriveThru=False,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,"has_attribute:Music={dj: False, background_music: False, no_music: False, jukebox: False, live: False, video: False, karaoke: False}",,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:Alcohol=full_bar,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:Caters=False,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:BikeParking=False,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:CoatCheck=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:Smoking=no,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:BusinessAcceptsCreditCards=True,,3,0.03571428571428571,0.05649036259545523,0.45901639344262296,0.14007198511739902,0.012935456938925382,41.166666666666664,1.5
3,163,has_attribute:HappyHour=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:RestaurantsDelivery=True,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,"has_attribute:BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}",,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,"has_attribute:Ambience={touristy: False, hipster: False, romantic: False, divey: False, intimate: True, trendy: False, upscale: False, classy: True, casual: False}",,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,"has_attribute:BestNights={monday: True, tuesday: False, friday: True, wednesday: False, thursday: False, sunday: False, saturday: True}",,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,"has_attribute:GoodForMeal={dessert: None, latenight: False, lunch: False, dinner: True, brunch: False, breakfast: False}",,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_attribute:NoiseLevel=quiet,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_review_count:324 reviews,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_name:Panorama,,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_rating:4.0 stars,,2,0.023809523809523808,0.013468920469021714,0.37333333333333335,0.1034008923709244,0.008938437912428949,35.5,0.5
3,163,status:open,,5,0.05952380952380952,0.10983949607215776,0.5153374233128835,0.18001588527242166,0.019419468995098162,44.5,5.0
3,163,"has_coordinates:(39.9502, -75.1423)",,1,0.011904761904761904,0.0,0.34854771784232363,0.08277962174113036,0.0056677102282015925,33.08333333333333,0.0
3,163,has_postal_code:19106,,4,0.047619047619047616,0.0645281407608025,0.4692737430167598,0.16363058504595404,0.015724761886914716,42.083333333333336,3.0
3,163,located_in_city:Philadelphia,,4,0.047619047619047616,0.0645281407608025,0.4692737430167598,0.16363058504595404,0.015724761886914716,42.083333333333336,3.0
3,163,in_state:PA,,5,0.05952380952380952,0.10983949607215776,0.5153374233128835,0.18001588527242166,0.019419468995098162,44.5,5.0
3,1693,has_attribute:RestaurantsAttire=dressy,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,"has_attribute:Ambience={romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: True, trendy: False, upscale: False, casual: False}",,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:RestaurantsTakeOut=True,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,"has_attribute:GoodForMeal={breakfast: False, brunch: True, lunch: None, dinner: True, latenight: False, dessert: None}",,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:RestaurantsPriceRange2=3,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:BYOBCorkage=no,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:RestaurantsGoodForGroups=True,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:Alcohol=full_bar,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:BusinessAcceptsCreditCards=True,,3,0.04054054054054054,0.05798174253049348,0.4539877300613497,0.1562661280508475,0.014296919153683375,36.16666666666667,1.5
3,1693,has_attribute:WiFi=no,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:NoiseLevel=average,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,"has_attribute:BusinessParking={garage: False, street: False, validated: False, lot: True, valet: False}",,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:OutdoorSeating=False,,2,0.02702702702702703,0.020206159227110075,0.4134078212290503,0.1371958249875384,0.010138834830782973,33.75,0.5
3,1693,has_attribute:RestaurantsDelivery=False,,2,0.02702702702702703,0.020206159227110075,0.4134078212290503,0.1371958249875384,0.010138834830782973,33.75,0.5
3,1693,has_attribute:RestaurantsTableService=True,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:Caters=True,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:GoodForKids=True,,2,0.02702702702702703,0.020206159227110075,0.4134078212290503,0.1371958249875384,0.010138834830782973,33.75,0.5
3,1693,has_attribute:BikeParking=True,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_attribute:RestaurantsReservations=True,,2,0.02702702702702703,0.020206159227110075,0.4134078212290503,0.1371958249875384,0.010138834830782973,33.75,0.5
3,1693,has_attribute:HasTV=False,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,status:open,,5,0.06756756756756757,0.14122286777403595,0.5174825174825175,0.2022708961009463,0.021520388345279234,39.5,5.0
3,1693,in_state:PA,,5,0.06756756756756757,0.14122286777403595,0.5174825174825175,0.2022708961009463,0.021520388345279234,39.5,5.0
3,1693,has_category:Event Planning & Services,,2,0.02702702702702703,0.02272526930061178,0.3681592039800995,0.09575844886883499,0.010440951208144858,31.0,0.5
3,1693,has_category:Restaurants,,2,0.02702702702702703,0.020206159227110075,0.4134078212290503,0.1371958249875384,0.010138834830782973,33.75,0.5
3,1693,has_category:American (New),,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_category:Caterers,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_category:American (Traditional),,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_category:Breakfast & Brunch,,2,0.02702702702702703,0.020206159227110075,0.4134078212290503,0.1371958249875384,0.010138834830782973,33.75,0.5
3,1693,has_category:Bed & Breakfast,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_category:Venues & Event Spaces,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,"has_coordinates:(40.2020, -75.2560)",,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_review_count:268 reviews,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_name:William Penn Inn,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_postal_code:19436,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1693,has_rating:4.0 stars,,2,0.02702702702702703,0.022740281644391232,0.37185929648241206,0.10016718243551244,0.00992927092637154,31.249999999999996,0.5
3,1693,located_in_city:Gwynedd,,1,0.013513513513513514,0.0,0.3378995433789954,0.07668814580552588,0.006282866885244456,28.333333333333332,0.0
3,1729,has_attribute:BusinessAcceptsCreditCards=True,,3,0.05084745762711865,0.08338043425195767,0.45038167938931295,0.15531544047192436,0.017629749736185668,28.916666666666668,1.5
3,1729,has_attribute:DogsAllowed=False,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,has_attribute:GoodForKids=True,,2,0.03389830508474576,0.019059662408924958,0.3959731543624161,0.13286036776349217,0.01230311171280896,26.25,0.5
3,1729,has_attribute:ByAppointmentOnly=False,,2,0.03389830508474576,0.019059662408924958,0.3959731543624161,0.13286036776349217,0.01230311171280896,26.25,0.5
3,1729,has_review_count:121 reviews,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,has_category:Historical Tours,,2,0.03389830508474576,0.014868819244915094,0.34104046242774566,0.08265230789216184,0.011953554481544153,23.249999999999996,0.5
3,1729,has_category:Tours,,3,0.05084745762711865,0.029297569434916022,0.3575757575757576,0.12113177124865053,0.016357287886073157,24.666666666666664,1.5
3,1729,has_category:Arts & Entertainment,,2,0.03389830508474576,0.019059662408924958,0.3959731543624161,0.13286036776349217,0.01230311171280896,26.25,0.5
3,1729,has_category:Museums,,2,0.03389830508474576,0.019059662408924958,0.3959731543624161,0.13286036776349217,0.01230311171280896,26.25,0.5
3,1729,has_category:Shopping,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,has_category:Souvenir Shops,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,has_category:Walking Tours,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,"has_coordinates:(39.9845, -86.0288)",,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,status:open,,5,0.0847457627118644,0.16487135354455812,0.5221238938053098,0.23081170502153683,0.026533684602639704,32.0,5.0
3,1729,in_state:IN,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,has_rating:4.5 stars,,3,0.05084745762711865,0.038625439835602425,0.41843971631205673,0.17133983111998086,0.016706845117337964,27.666666666666668,1.5
3,1729,has_postal_code:46038,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,located_in_city:Fishers,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,1729,has_name:Conner Prairie,,1,0.01694915254237288,0.0,0.30569948186528495,0.04563550669903807,0.007453353019619131,20.333333333333332,0.0
3,2085,has_category:Home & Garden,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Festivals,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Parks,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Museums,,2,0.02531645569620253,0.01752599303507395,0.41361256544502617,0.1331824219798933,0.009564045360178788,36.0,0.5
3,2085,has_category:Farmers Market,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Shopping,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Nurseries & Gardening,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Tours,,3,0.0379746835443038,0.05430261253046065,0.3969849246231156,0.11801308788357405,0.012782765749312414,35.41666666666667,1.5
3,2085,has_category:Antiques,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Active Life,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Arts & Entertainment,,2,0.02531645569620253,0.01752599303507395,0.41361256544502617,0.1331824219798933,0.009564045360178788,36.0,0.5
3,2085,has_category:Food,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_category:Botanical Gardens,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:GoodForKids=True,,2,0.02531645569620253,0.01752599303507395,0.41361256544502617,0.1331824219798933,0.009564045360178788,36.0,0.5
3,2085,"has_attribute:GoodForMeal={dessert: False, latenight: False, lunch: False, dinner: False, brunch: False, breakfast: False}",,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:ByAppointmentOnly=False,,2,0.02531645569620253,0.01752599303507395,0.41361256544502617,0.1331824219798933,0.009564045360178788,36.0,0.5
3,2085,has_attribute:OutdoorSeating=True,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,"has_attribute:Ambience={romantic: False, intimate: False, touristy: False, hipster: False, divey: False, classy: False, trendy: False, upscale: False, casual: False}",,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:Caters=False,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:RestaurantsPriceRange2=1,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,"has_attribute:BusinessParking={garage: False, street: True, validated: False, lot: True, valet: False}",,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:DogsAllowed=False,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:RestaurantsTableService=False,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:HasTV=False,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:RestaurantsAttire=casual,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:BikeParking=True,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:WiFi=free,,3,0.0379746835443038,0.06602859217058452,0.45664739884393063,0.1473416242822794,0.013561012682621373,38.666666666666664,1.5
3,2085,has_attribute:RestaurantsGoodForGroups=True,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:RestaurantsTakeOut=False,,2,0.02531645569620253,0.01752599303507395,0.41361256544502617,0.1331824219798933,0.009564045360178788,36.0,0.5
3,2085,has_attribute:BusinessAcceptsCreditCards=True,,3,0.0379746835443038,0.06602859217058452,0.45664739884393063,0.1473416242822794,0.013561012682621373,38.666666666666664,1.5
3,2085,has_attribute:RestaurantsDelivery=False,,2,0.02531645569620253,0.01752599303507395,0.41361256544502617,0.1331824219798933,0.009564045360178788,36.0,0.5
3,2085,has_attribute:NoiseLevel=average,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_attribute:RestaurantsReservations=False,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,in_state:MO,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_review_count:468 reviews,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,status:open,,5,0.06329113924050633,0.15013391590166508,0.5163398692810458,0.18451707828856986,0.02039966505271137,42.0,5.0
3,2085,"has_coordinates:(38.6161, -90.2581)",,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_rating:4.5 stars,,3,0.0379746835443038,0.03896846340434674,0.43169398907103823,0.15305293559312513,0.012918339401107794,37.416666666666664,1.5
3,2085,has_postal_code:63110,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,has_name:Missouri Botanical Garden,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2085,located_in_city:Saint Louis,,1,0.012658227848101266,0.0,0.34497816593886466,0.0808376338772836,0.0059441133792224165,30.833333333333332,0.0
3,2101,has_attribute:ByAppointmentOnly=False,,2,0.03508771929824561,0.01427771644720267,0.3931034482758621,0.13316103255671127,0.012422481934138842,25.249999999999996,0.5
3,2101,has_attribute:GoodForKids=True,,2,0.03508771929824561,0.01427771644720267,0.3931034482758621,0.13316103255671127,0.012422481934138842,25.249999999999996,0.5
3,2101,has_attribute:WiFi=free,,3,0.05263157894736842,0.07775208523955393,0.44881889763779526,0.15510199398020658,0.01789279627754153,27.916666666666668,1.5
3,2101,has_attribute:DogsAllowed=False,,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2101,has_name:Indianapolis Motor Speedway Museum,,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2101,status:open,,5,0.08771929824561403,0.1602246846372787,0.5229357798165137,0.2287970266122248,0.026996221261761353,31.0,5.0
3,2101,has_rating:4.5 stars,,3,0.05263157894736842,0.03305452785402661,0.41605839416058393,0.17073918025794904,0.016923602959779026,26.666666666666668,1.5
3,2101,has_category:Tours,,3,0.05263157894736842,0.027014822409559245,0.3584905660377358,0.11991550495603039,0.016620238640457422,23.916666666666668,1.5
3,2101,has_category:Museums,,2,0.03508771929824561,0.01427771644720267,0.3931034482758621,0.13316103255671127,0.012422481934138842,25.249999999999996,0.5
3,2101,has_category:Race Tracks,,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2101,has_category:Local Flavor,,2,0.03508771929824561,0.01427771644720267,0.3931034482758621,0.13316103255671127,0.012422481934138842,25.249999999999996,0.5
3,2101,has_category:Historical Tours,,2,0.03508771929824561,0.013583177821899625,0.3413173652694611,0.0823373572547926,0.01211911761481724,22.5,0.5
3,2101,has_category:Arts & Entertainment,,2,0.03508771929824561,0.01427771644720267,0.3931034482758621,0.13316103255671127,0.012422481934138842,25.249999999999996,0.5
3,2101,"has_coordinates:(39.7903, -86.2337)",,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2101,in_state:IN,,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2101,has_postal_code:46222,,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2101,has_review_count:91 reviews,,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2101,located_in_city:Indianapolis,,1,0.017543859649122806,0.0,0.3048128342245989,0.046220472324012135,0.0075168136562376,19.583333333333332,0.0
3,2109,has_review_count:430 reviews,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_name:Hyatt Regency St. Louis at the Arch,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,"has_coordinates:(38.6262, -90.1878)",,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_postal_code:63102,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,in_state:MO,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_attribute:BusinessAcceptsBitcoin=False,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_attribute:WiFi=free,,3,0.04918032786885246,0.09894456787899407,0.43884892086330934,0.14858911915354198,0.01811273196014948,29.416666666666668,1.5
3,2109,has_attribute:WheelchairAccessible=True,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_attribute:RestaurantsPriceRange2=3,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_attribute:BusinessAcceptsCreditCards=True,,3,0.04918032786885246,0.09894456787899407,0.43884892086330934,0.14858911915354198,0.01811273196014948,29.416666666666668,1.5
3,2109,has_attribute:DogsAllowed=True,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_category:Event Planning & Services,,2,0.03278688524590164,0.014996964177292056,0.32275132275132273,0.05231834823664711,0.01305804930529466,22.75,0.5
3,2109,has_category:Venues & Event Spaces,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,has_rating:3.5 stars,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2109,status:open,,5,0.0819672131147541,0.25081617803792067,0.5213675213675214,0.23145588275775753,0.027223113300475416,33.0,5.0
3,2109,located_in_city:Saint Louis,,1,0.01639344262295082,0.0,0.2946859903381642,0.024699798382573333,0.007931870873661373,20.083333333333332,0.0
3,2290,has_name:Southwest Airlines,,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2290,"has_coordinates:(39.7149, -86.2975)",,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2290,has_category:Airlines,,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2290,has_category:Transportation,,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2290,located_in_city:Indianapolis,,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2290,status:open,,5,0.08771929824561403,0.3383379242180658,0.5229357798165137,0.22123478976213518,0.02979979172496472,31.0,5.0
3,2290,in_state:IN,,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2290,has_postal_code:46241,,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2290,has_rating:3.0 stars,,2,0.03508771929824561,0.02744360902255639,0.3149171270718232,0.03540392223194706,0.014521738078375646,20.75,0.5
3,2290,has_review_count:45 reviews,,1,0.017543859649122806,0.0,0.28078817733990147,0.009571082610819914,0.00891299373063803,17.583333333333336,0.0
3,2344,in_state:TN,,1,0.01098901098901099,0.0,0.3540856031128405,0.0895829291297019,0.0054252672730591405,36.33333333333333,0.0
3,2344,has_category:Beauty & Spas,,1,0.01098901098901099,0.0,0.3540856031128405,0.0895829291297019,0.0054252672730591405,36.33333333333333,0.0
